nome_modelo,versao,parametro_precisao,id_pergunta,texto_resposta,tempo_inferencia_ms,data_geracao
Llama3.1:8b,8B,INT4,131,"**REQUERIMENTO DE MANDADO DE SEGURANÇA**

Excelentíssimo Senhor Juiz da Vara Federal da Comarca Beta,

Com base no artigo 102, inciso I, alínea ""a"", da Constituição Federal e nos termos dos arts. 1º, §2º, e 5º, caput, ambos da Lei n° 11.419/2006, vem o requerente postular a concessão de Mandado de Segurança contra ato do Presidente do Tribunal de Justiça do Estado Alfa.

Fundo do pedido:

João é credor de honorários advocatícios fixados em R$ XXXX,00 (vinte por cento) sobre o valor da condenação ao pagamento pelos danos materiais e morais sofridos pela Maria no processo Cível n° XXXXX-XXX, que transitou em julgado na sentença proferida pelo Juízo da Vara de Fazenda Pública desta Comarca. O referido débito foi reconhecido como caráter alimentício para fins de expedição de precatório, conforme decisão do mesmo Presidente.

No entanto, posteriormente, o mencionado ato administrativo foi revogado com base na tese de que os honorários advocatícios não teriam natureza alimentícia, contrariando a súmula vinculante nº 17/STF e as disposições constitucionais em vigor (artigo 34, inciso XIX).

O requerente apresentou suas irresignações ao mencionado ato administrativo, mas foram indeferidas. Diante disso, João ingressa com esta medida judicial para garantir seu direito à formação do precatório.

Argumentos:

A decisão impugnada viola o artigo 1º da Lei n° 11.419/2006, que estabelece como critério de prioridade a natureza alimentícia dos débitos públicos. Além disso, tal entendimento contraria as disposições constitucionais em vigor (artigos 34 e 100), bem como a súmula vinculante nº 17/STF.

O Presidente do Tribunal de Justiça não poderia ter revogado sua própria decisão anterior sem fundament",3415.616896,2026-04-05T02:04:45Z
Llama3.1:8b,8B,INT4,132,"Item A: Não. 

O artigo 5°, inciso XXXIII, da Constituição Federal assegura o direito à liberdade de expressão, vedando qualquer censura ou restrição ao exercício desse direito. Além disso, conforme dispõem os arts. 220 e parágrafo único do mesmo texto constitucional, é livre a manifestação do pensamento, desde que não cause dano algum à terceiros.

Portanto, se João pretende abordar temas relacionados às crianças em suas narrativas literárias no Centro Cultural do Município Alfa, ele tem plena garantia legal para fazê-lo sem sofrer nenhuma interferência por parte da Administração Pública Municipal.

Item B: Não.

A Constituição Federal assegura o direito de petição aos tribunais superiores ou ás autoridades competentes (art. 5°, inciso XXXIV), e é livre a manifestação do pensamento desde que não cause dano algum à terceiros (arts. 220 e parágrafo único).

Portanto, se João pretende recorrer ao Prefeito Municipal solicitando revogação da Portaria do Secretário Municipal de Turismo, ele tem plena garantia legal para fazê-lo sem sofrer nenhuma interferência por parte da Administração Pública Municipal.

Além disso, o artigo 3º da Lei Federal nº 4.717/65 dispõe sobre os princípios constitucionais dos direitos fundamentais, incluindo a liberdade de expressão como um desses direitos essenciais à cidadania e que não pode ser restringido ou suprimido sob qualquer pretexto.

Portanto, se João pretende recorrer ao Prefeito Municipal solicitando revogação da Portaria do Secretário Municipal de Turismo, ele tem plena garantia legal para fazê-lo sem sofrer nenhuma interferência por parte da Administração Pública Municipal.",2946.680268,2026-04-05T02:04:50Z
Llama3.1:8b,8B,INT4,133,"Item A: Sim.

Considerando os termos da narrativa e o fato de a Cooperativa não estar podendo exercer o direito que lhe foi assegurado pela Emenda Constitucional nº XX, é possível afirmar que a Cooperativa tem legitimidade para ajuizar uma ação direta de inconstitucionalidade (ADI), conforme previsto no artigo 103 da Constituição Federal. Além disso, como ente coletivo com personalidade jurídica própria, a Cooperativa também pode ser considerada parte legítima para propor uma ação civil pública, nos termos do artigo 129 da CF.

A justificativa está na possibilidade de violação dos direitos constitucionais das cooperativas de garimpeiros em razão da falta de regulamentação específica sobre o tratamento célere e especializado nas autorizações ou concessões para pesquisa e lavra de minerais garimpáveis. A Emenda Constitucional nº XX assegurou esse direito, mas sua implementação depende de lei ordinária que detalhe como ele será fruído. Portanto, se essa lei não for promulgada dentro de um prazo razoável, a Cooperativa pode argumentar que há uma inconstitucionalidade por omisso do legislador.

Item B: Sim.

A situação descrita na narrativa também é passível de controle concentrado de constitucionalidade, conforme previsto no artigo 103 da CF. Além disso, o Supremo Tribunal Federal (STF) tem reconhecido a legitimidade das entidades associativas e cooperativas para propor ADIs em casos semelhantes. Nesse sentido, as associações ou sindicatos dos garimpeiros podem ser considerados legítimos para promover um processo de contencioso constitucional contra os Estados que não regulamentaram adequadamente o direito garantido pela Emenda Constitucional nº XX.

A justificativa está na possibilidade de violação dos direitos fundamentais das cooperativas de garimpeiros decorrentes da falta de implementação do tratamento específico e célere nos processos administrativos relacionados à autorização ou concessão para pesquisa e lavra de minerais garimpáveis. A inércia legislativa em regular essa matéria pode configurar uma lesividade ao",3394.391305,2026-04-05T02:04:56Z
Llama3.1:8b,8B,INT4,134,"Item A: Sim. De acordo com os artigos 22 e 23 da Constituição Federal, compete aos Estados organizar seus serviços de interesse local, bem como executá-los diretamente ou mediante autarquias, empresas públicas, fundações, associações públicas ou concessões.

A exploração de um porto é considerada serviço de interesse local, pois visa agilizar o escoamento da produção agrícola dos estados Alfa, Beta e Gama pelo Rio Verde. Portanto, ao explorar o porto, o Poder Executivo de Beta está exercendo uma competência administrativa que lhe é própria, conforme previsto nos artigos 22 e 23 da Constituição Federal.

Item B: O órgão jurisdicional competente para processar e julgar a causa será o Supremo Tribunal Federal (STF), por meio do recurso extraordinário (RE). Isso porque a União deseja se insurgir contra a iniciativa do Poder Executivo de Beta, o que envolve questões constitucionais relacionadas à competência dos Estados em organizar seus serviços de interesse local. 

A competência do STF é definida no artigo 102 da Constituição Federal, que estabelece como condição de admissibilidade do RE a existência de controvérsia sobre direito federal interpretado ou aplicado uniformemente pelos tribunais.

Portanto, caso a União deseje se insurgir contra a iniciativa do Poder Executivo de Beta, será necessário interpor recurso extraordinário (RE) perante o Supremo Tribunal Federal para processar e julgar a causa.",2349.556741,2026-04-05T02:05:00Z
Llama3.1:8b,8B,INT4,135,"Item A: Sim. De acordo com o artigo 21, inciso XIX, alínea ""a"", da Constituição Federal, é possível a decretação da intervenção no Município Alfa por motivo de inadimplência em dívida pública contraída para assegurar a continuidade dos serviços públicos. Nesse caso específico, embora tenha sido superada a meta de arrecadação e haja disponibilidade orçamentária e financeira, há uma situação excepcional que justifica essa medida.

A falta de pagamento das dívidas públicas pelo período de três anos consecutivos configura um problema grave na gestão municipal, comprometendo a prestação dos serviços essenciais à população. A Constituição Federal prevê expressamente o poder da União de intervir nos Municípios em casos como esse, garantindo assim a manutenção do equilíbrio entre os entes federativos.

Item B: Sim. De acordo com o artigo 21, inciso XIX, alínea ""a"", da Constituição Federal e parágrafo único do mesmo dispositivo legal, cabe à autoridade competente agir de ofício para analisar se há ou não condições que justifiquem a decretação da intervenção no Município Alfa por motivo de inadimplência em dívida pública contraída para assegurar a continuidade dos serviços públicos. A análise deve ser feita considerando todos os fatos apresentados na situação específica, como superação das metas de arrecadação, disponibilidade orçamentária e financeira, mas também o período prolongado sem pagamento das dívidas.

A Constituição Federal prevê expressamente essa possibilidade, garantindo assim à autoridade competente agir com autonomia e independência para tomar decisões que visem ao bem-estar da população do Município Alfa.",2779.688139,2026-04-05T02:05:05Z
Llama3.1:8b,8B,INT4,136,"**PEÇA PRÁTICO-PROFISSIONAL**

À Excelentíssima 100ª Vara do Trabalho da Comarca de Goiânia/GO.

Contra Rafael Patrocínio.

Em face dos autos nº 1234-56.2024.5.18.100.

Defesa do Condomínio do Edifício Residencial Solar do Império.

Advogados: XXX, inscritos na OAB sob os números XXX e XXX.

Com base nos fundamentos legais e jurisprudenciais pertinentes ao caso em questão, apresentamos a presente defesa para contestar as pretensões formuladas pelo reclamante, demonstrando que o contrato de experiência firmado entre o condomínio e Rafael foi cumprido integralmente, sem qualquer violação às leis trabalhistas vigentes.

**I - Contestação da Reclamação Trabalhista**

O Condomínio do Edifício Residencial Solar do Império não se encontra sujeito à competência desta Vara do Trabalho, pois não há elementos indicativos de relação de emprego com características de trabalho por tempo indeterminado. O contrato de experiência celebrado em 2024, com duração de 90 dias, é uma modalidade lícita prevista no artigo 445 da CLT, que autoriza a contratação sem prazo determinado para experimentar o desempenho profissional.

**II - Indenização pelo Intervalo Intrajornada**

O reclamante afirma ter trabalhado durante os primeiros meses sem usufruir do intervalo intrajornada estabelecido na Lei nº 10.639/2003. No entanto, as anotações registradas no sistema eletrônico biométrico demonstram que Rafael efetivamente registrou seu início e fim de jornada, incluindo o período de descanso previsto em lei. Além disso, a compensação da hora extra não é considerada como violadora das leis trabalhistas.

**III - Pagamento pelas Horas Extras Trabalhadas**

O reclamante pleiteia pagamento por horas extras trabalhadas até às 6 horas, enquanto aguardava a rendição pelo porteiro diurno. Contudo, o acordo individual de compensação e pr",3449.766233,2026-04-05T02:05:11Z
Llama3.1:8b,8B,INT4,137,"Item A: Sim. De acordo com a jurisprudência consolidada do TST (Tribunal Superior do Trabalho), é competente o foro do local onde se encontra o imóvel penhorado para discutir os embargos de terceiro.

A competência territorial para julgar os embargos de terceiro está prevista no artigo 1.046 do Código de Processo Civil (CPC). Conforme entendimento firmado pelo STJ, em caso de penhora de bem situado fora do domicílio ou residência do executado, deve ser observado o princípio da conexão e a regra do CPC/2015 que determina a competência do juiz do lugar onde foi feita a penhora (art. 109, I, c/c art. 22, II).

Nesse sentido, é importante destacar que a jurisprudência consolidada do TST tem sido firme ao afirmar que os embargos de terceiro devem ser julgados no foro do local onde se encontra o imóvel penhorado.

Item B: A tese jurídica sustentável para o não cabimento da penhora em relação ao bem específico seria baseada na ausência de vínculo entre o executado e a dívida trabalhista, decorrente da retirada regular do sócio antes da contratação do empregado remanescente. Além disso, poderia-se argumentar sobre a inexistência de responsabilidade solidária dos sócios por dívidas contraídas após sua saída da sociedade.

A jurisprudência consolidada do TST tem sido firme no sentido de que os sócios de uma empresa não respondem pessoalmente pelas dívidas contraídas pela empresa após seu afastamento (Súmula 331/TST). Nesse contexto, se o executado foi contratado em 2020 e o cliente retirou-se da sociedade em 2018, é possível sustentar que ele não responde pelo débito trabalhista decorrente dessa contratação. Além disso, poderia ser argumentado sobre a ausência de responsabilidade solidária dos sócios por dívidas contraídas após sua saída da sociedade.

Portanto, considerando os dados do enunciado e as leis em vigor, seria pl",3407.122579,2026-04-05T02:05:17Z
Llama3.1:8b,8B,INT4,138,"Item A: Sim. De acordo com entendimento jurisprudencial consolidado no TST e legislação trabalhista vigente, é possível defender a rescisão indireta quando houver inadimplência salarial por parte da empregadora.

A tese jurídica sustentada para o deferimento da rescisão indireta deve ser baseada na falta de pagamento dos salários em atraso pela sociedade empresária Mão de Obra Qualificada Ltda., que constitui uma das hipóteses legais previstas nos artigos 477 e seguintes do Código Civil (CC), bem como nas Súmulas nºs. 338/STF e 559/TST, as quais estabelecem que a rescisão contratual pode ocorrer quando houver inadimplência por parte do empregador.

Além disso, é importante destacar que o pedido de rescisão indireta foi apresentado antes da quitação dos salários em atraso pela sociedade empresária na audiência da reclamação trabalhista. Portanto, não há falar em prejudicialidade ou preclusão para defender essa tese jurídica no recurso interposto ao Tribunal Regional do Trabalho (TRT).

Item B: A medida jurídica processual necessária para reverter a mais recente decisão do processo que manteve a decisão de improcedência do seu pedido é a interposição de Recurso Ordinário.

A justificativa para esse entendimento está fundamentada nos artigos 493 e seguintes do Código Processual Civil (CPC), os quais estabelecem as hipóteses legais para o cabimento da petição recursal. Além disso, também se baseia na Súmula nº 212/STJ, que dispõe sobre a possibilidade de recurso ordinário contra acórdãos proferidos em processos trabalhistas.

Nesse caso específico, como a decisão recorrida foi prolatada pelo TRT, é necessário interpor Recurso Ordinário com fundamento nas razões jurídicas e fáticas apresentadas no processo, demonstrando claramente os motivos pelos quais a decisão deve ser revertida.",3310.724256,2026-04-05T02:05:23Z
Llama3.1:8b,8B,INT4,139,"Item A: Não é válida a extinção contratual da pessoa dispensada sem justa causa.

Fundamento: Conforme estabelece o artigo 39, § 3º, inciso III, da Constituição Federal, as pessoas com deficiência têm direito à reserva de vagas em empregos públicos e privados. Além disso, conforme dispõe o Decreto n° 6.949/2009, no Capítulo II - Da Reserva de Vagas para Pessoas Portadoras de Deficiência, Art. 43, que determina a necessidade do cumprimento das cotas mínimas de PcD na composição dos quadros funcionais.

A dispensa sem justa causa é considerada uma violação ao princípio constitucional da estabilidade nos cargos ocupados por pessoa portadora de deficiência (PcD), pois não há motivação válida para tal ato e desrespeita os direitos garantidos pela Constituição Federal e pelo Decreto n° 6.949/2009.

Item B: A outra situação jurídica que permite considerar a pessoa na cota legal de PcD, em caso de pedido de demissão motivado por emprego mais vantajoso, ocorre quando o trabalhador com deficiência for substituído por outro igualmente qualificado ou habilitado, desde que seja observada a ordem da lista de classificação dos candidatos à vaga destinada às pessoas portadoras de deficiência (PcD).

Fundamento: Conforme estabelece o artigo 43 do Decreto n° 6.949/2009, no Capítulo II - Da Reserva de Vagas para Pessoas Portadoras de Deficiência, Art. 43, determina a necessidade do cumprimento das cotas mínimas de PcD na composição dos quadros funcionais.

Além disso, conforme dispõe o parágrafo único do mesmo dispositivo legal, em caso de pedido de demissão motivado por emprego mais vantajoso, ocorre quando o trabalhador com deficiência for substituído por outro igualmente qualificado ou habilitado, desde que seja observada a ordem da lista de classificação dos candidatos à vaga destinadas às pessoas portadoras de deficiência (PcD).",3382.59693,2026-04-05T02:05:29Z
Llama3.1:8b,8B,INT4,140,"Item A: 

Em face dos fatos narrados, é possível concluir que o empregado José violou os princípios da lealdade e boa-fé objetiva no seu relacionamento com a sociedade empresária, uma vez que utilizou sua rede social para difamar a empresa, afirmando categoricamente sem provas que todos os materiais vendidos eram de segunda e terceira categoria, sendo muitos falsificados.

Nesse sentido, recomendo à sociedade empresária rescindir o contrato de trabalho do empregado José por justa causa, nos termos do artigo 490, inciso I, alínea ""b"", do Código Civil Brasileiro. Além disso, é possível pleitear indenização pelos danos causados pela conduta irregular do empregado, conforme previsto no artigo 186 do mesmo diploma legal.

Item B: 

Em relação aos contratos de trabalho dos empregados Jorge, Pedro e Filomena, que abriram uma pequena loja de tintas sem conhecimento da empresa, recomendo à sociedade empresária rescindir os respectivos contratos de trabalho por justa causa, nos termos do artigo 470, inciso II, do Código Civil Brasileiro.

Além disso, a sociedade empresária pode pleitear o ressarcimento das perdas sofridas em decorrência da conduta irregular dos empregados, conforme previsto no artigo 186 do mesmo diploma legal. É importante destacar que a abertura de outra loja sem autorização é considerada um ato de concorrência desleal e violação ao dever de lealdade e boa-fé objetiva entre as partes contratantes.",2455.209251,2026-04-05T02:05:33Z
